1 	A Brave Refrain 	James-Whitcomb-Riley 	kids 	139 	126 	there are breathtaking descriptions of kids by James-Whitcomb-Riley 	1505 	images/book/kids/7.jpeg 	
176 	Abu Midjan 	George-MacDonald 	fiction 	144 	105 	this is a good book on fiction by George-MacDonald 	1933 	images/book/fiction/22.jpeg 	
177 	Abu Midjan 	Eugene-Field 	biography 	180 	163 	this book talks about biography by Eugene-Field 	1580 	images/book/biography/17.jpeg 	
178 	Abundance Of Life, The 	John-Joly 	biography 	173 	144 	this is a masterpiece on biography by John-Joly 	1009 	images/book/biography/10.jpeg 	
179 	Abuse Of Match-Making, The 	E.-Lynn-Linton 	biography 	109 	100 	there are breathtaking descriptions of biography by E.-Lynn-Linton 	1748 	images/book/biography/0.jpeg 	
180 	Acacia Road 	A.-A.-Milne 	kids 	166 	146 	this book talks about kids by A.-A.-Milne 	1129 	images/book/kids/94.jpeg 	
181 	Academical Education 	Thomas-Davis 	biography 	156 	116 	this book talks about biography by Thomas-Davis 	1631 	images/book/biography/6.jpeg 	
182 	Academus 	William-Johnson-Cory 	fiction 	176 	129 	this is a good book on fiction by William-Johnson-Cory 	1696 	images/book/fiction/15.jpeg 	
183 	Academy Dinner In Arcadia 	George-William-Curtis 	health 	167 	142 	this book talks about health by George-William-Curtis 	1644 	images/book/health/51.jpeg 	
184 	Acajou And Zirphile 	Isaac-Disraeli 	kids 	160 	137 	this is a masterpiece on kids by Isaac-Disraeli 	1281 	images/book/kids/36.jpeg 	
185 	Acanthus 	Frank-Oliver-Call 	health 	181 	139 	this is a good book on health by Frank-Oliver-Call 	1798 	images/book/health/180.jpeg 	
186 	Acceptance (from Epochs) 	Emma-Lazarus 	fiction 	121 	106 	this book talks about fiction by Emma-Lazarus 	1614 	images/book/fiction/8.jpeg 	
187 	Accepted 	Ambrose-Bierce 	kids 	150 	148 	this is a masterpiece on kids by Ambrose-Bierce 	1662 	images/book/kids/39.jpeg 	
188 	Accepting The Laramie Postoffice 	-Edgar W. Nye- Bill-Nye 	kids 	116 	96 	this book talks about kids by -Edgar W. Nye- Bill-Nye 	1943 	images/book/kids/98.jpeg 	
189 	Accessibility 	Arthur-C.-Benson 	biography 	141 	125 	this is a masterpiece on biography by Arthur-C.-Benson 	1186 	images/book/biography/36.jpeg 	
190 	Accession 	Edith-Nesbit 	health 	124 	75 	this book talks about health by Edith-Nesbit 	1709 	images/book/health/141.jpeg 	
191 	Accession, The 	John-Keble 	health 	123 	79 	this is a good book on health by John-Keble 	1133 	images/book/health/116.jpeg 	
192 	Accident, An 	G.-K.-Chesterton 	fiction 	154 	153 	this is a good book on fiction by G.-K.-Chesterton 	1554 	images/book/fiction/66.jpeg 	
193 	Accident, An 	Francois-Coppee 	health 	175 	159 	there are breathtaking descriptions of health by Francois-Coppee 	1654 	images/book/health/117.jpeg 	
194 	Accident In Art 	Bliss-Carman 	health 	130 	108 	this is a good book on health by Bliss-Carman 	1555 	images/book/health/77.jpeg 	
195 	Accident Of Birth, The 	Howard-Pyle 	health 	160 	118 	this book talks about health by Howard-Pyle 	1919 	images/book/health/115.jpeg 	
196 	Accidental Magic; Or Dont Tell All You Know 	Edith-Nesbit 	fiction 	123 	93 	this is a masterpiece on fiction by Edith-Nesbit 	1432 	images/book/fiction/36.jpeg 	
197 	Accidentals 	Lola-Ridge 	biography 	185 	139 	there are breathtaking descriptions of biography by Lola-Ridge 	1862 	images/book/biography/37.jpeg 	
198 	Accolade, The 	Gilbert-Parker 	kids 	119 	73 	this is a masterpiece on kids by Gilbert-Parker 	1733 	images/book/kids/78.jpeg 	
199 	Accolon Of Gaul 	Madison-Julius-Cawein 	kids 	190 	182 	there are breathtaking descriptions of kids by Madison-Julius-Cawein 	1946 	images/book/kids/14.jpeg 	
200 	Accompanied On The Flute, A Tale Of Ancient Rome 	F.-Anstey 	biography 	194 	150 	this book talks about biography by F.-Anstey 	1312 	images/book/biography/29.jpeg 	
201 	Accomplished And Lucky Tea-Kettle, The 	Algernon-Bertram-Freeman-Mitford 	fiction 	140 	98 	there are breathtaking descriptions of fiction by Algernon-Bertram-Freeman-Mitford 	1478 	images/book/fiction/51.jpeg 	
202 	Accomplished Care 	Edgar-A.-Guest 	biography 	105 	102 	there are breathtaking descriptions of biography by Edgar-A.-Guest 	1064 	images/book/biography/14.jpeg 	
203 	Accomplishment of the First of Mr. Bickerstaffs Predictions, The 	Jonathan-Swift 	biography 	126 	91 	this is a good book on biography by Jonathan-Swift 	1963 	images/book/biography/37.jpeg 	
204 	According To The Pattern 	Caradoc-Evans 	health 	156 	121 	there are breathtaking descriptions of health by Caradoc-Evans 	1949 	images/book/health/102.jpeg 	
205 	According To Their Lights 	O-Henry 	health 	110 	67 	there are breathtaking descriptions of health by O-Henry 	1054 	images/book/health/101.jpeg 	
206 	Account, The 	T.-S.-Arthur 	fiction 	130 	97 	this book talks about fiction by T.-S.-Arthur 	1277 	images/book/fiction/38.jpeg 	
207 	Account Of A Book Entitled An Historical And Critical Enquiry 	Samuel-Johnson 	kids 	141 	127 	this is a masterpiece on kids by Samuel-Johnson 	1193 	images/book/kids/9.jpeg 	
208 	Account Of An Attempt To Ascertain The Longitude, An 	Samuel-Johnson 	science 	186 	186 	there are breathtaking descriptions of science by Samuel-Johnson 	1244 	images/book/science/20.jpeg 	
209 	Account Of Some Strange Disturbances In Aungier Street, An 	Joseph-Sheridan-Le Fanu 	biography 	143 	113 	this is a masterpiece on biography by Joseph-Sheridan-Le Fanu 	1875 	images/book/biography/41.jpeg 	
210 	Account Of The Hara-Kiri, An 	Algernon-Bertram-Freeman-Mitford 	kids 	109 	68 	there are breathtaking descriptions of kids by Algernon-Bertram-Freeman-Mitford 	1240 	images/book/kids/10.jpeg 	
211 	Account Of The Harleian Library 	Samuel-Johnson 	fiction 	159 	144 	there are breathtaking descriptions of fiction by Samuel-Johnson 	1616 	images/book/fiction/44.jpeg 	
212 	Accountability 	Paul-Laurence-Dunbar 	health 	142 	127 	this is a good book on health by Paul-Laurence-Dunbar 	1570 	images/book/health/133.jpeg 	
213 	Accursed, The 	Charles-Baudelaire 	science 	193 	169 	this book talks about science by Charles-Baudelaire 	1471 	images/book/science/6.jpeg 	
214 	Accursed Bread, The 	Guy-De-Maupassant 	science 	141 	114 	this is a good book on science by Guy-De-Maupassant 	1972 	images/book/science/9.jpeg 	
215 	Accursed Race, An 	Elizabeth-Cleghorn-Gaskell 	fiction 	174 	142 	this is a masterpiece on fiction by Elizabeth-Cleghorn-Gaskell 	1465 	images/book/fiction/72.jpeg 	
216 	Accusation, The 	Rachel-Annand-Taylor 	health 	122 	111 	this book talks about health by Rachel-Annand-Taylor 	1493 	images/book/health/29.jpeg 	
217 	Accuse Me Not, Beseech Thee, That I Wear 	Elizabeth-Barrett-Browning 	kids 	192 	142 	this is a masterpiece on kids by Elizabeth-Barrett-Browning 	1008 	images/book/kids/84.jpeg 	
218 	Achan 	Henry-Kendall 	health 	114 	66 	this is a good book on health by Henry-Kendall 	1875 	images/book/health/107.jpeg 	
219 	Achilles Tomb 	Thomas-O-Hagan 	biography 	186 	160 	there are breathtaking descriptions of biography by Thomas-O-Hagan 	1260 	images/book/biography/41.jpeg 	
220 	Acknowledgment 	Sidney-Lanier 	biography 	160 	120 	this is a good book on biography by Sidney-Lanier 	1297 	images/book/biography/39.jpeg 	
221 	Acon 	H.-D. 	kids 	144 	134 	this is a good book on kids by H.-D. 	1367 	images/book/kids/21.jpeg 	
222 	Acorn, The 	Elizabeth-Rundle-Charles 	biography 	107 	59 	there are breathtaking descriptions of biography by Elizabeth-Rundle-Charles 	1014 	images/book/biography/34.jpeg 	
223 	Acorn And The Pumpkin, The 	Jean de-La Fontaine 	science 	184 	176 	this book talks about science by Jean de-La Fontaine 	1494 	images/book/science/19.jpeg 	
224 	Acorn-Planter: A California Forest Play (1916), The 	Jack-London 	science 	200 	165 	this is a masterpiece on science by Jack-London 	1722 	images/book/science/31.jpeg 	
225 	Acquaintance 	John-Earle 	kids 	111 	91 	this book talks about kids by John-Earle 	1075 	images/book/kids/45.jpeg 	
226 	Acquaintance 	Ella-Wheeler-Wilcox 	science 	181 	147 	there are breathtaking descriptions of science by Ella-Wheeler-Wilcox 	1904 	images/book/science/54.jpeg 	
227 	Acquaintance With Birds 	Vernon-Lee 	health 	168 	149 	this is a good book on health by Vernon-Lee 	1256 	images/book/health/129.jpeg 	
228 	Across The Bidassoa 	Morley-Roberts 	fiction 	159 	119 	this book talks about fiction by Morley-Roberts 	1956 	images/book/fiction/15.jpeg 	
229 	Across The Jumping Sandhills 	Gilbert-Parker 	fiction 	121 	114 	there are breathtaking descriptions of fiction by Gilbert-Parker 	1178 	images/book/fiction/35.jpeg 	
230 	Across The March Dyke 	S.-R.-Crockett 	fiction 	146 	106 	this book talks about fiction by S.-R.-Crockett 	1545 	images/book/fiction/39.jpeg 	
231 	Across the Mesa 	Helen-Bagg 	health 	120 	120 	this is a good book on health by Helen-Bagg 	1175 	images/book/health/19.jpeg 	
232 	Across The Night 	Don-Marquis 	health 	125 	112 	this book talks about health by Don-Marquis 	1588 	images/book/health/118.jpeg 	
233 	Across The Plains 	Robert-Louis-Stevenson 	science 	193 	151 	this is a masterpiece on science by Robert-Louis-Stevenson 	1618 	images/book/science/6.jpeg 	
234 	Across The Plains 	Ambrose-Bierce 	health 	176 	129 	this is a good book on health by Ambrose-Bierce 	1671 	images/book/health/79.jpeg 	
235 	Across The Straits 	Henry-Lawson 	biography 	169 	153 	this is a masterpiece on biography by Henry-Lawson 	1895 	images/book/biography/37.jpeg 	
236 	Across The Table. To A. L. L. 	Bliss-Carman 	kids 	179 	142 	this is a masterpiece on kids by Bliss-Carman 	1677 	images/book/kids/37.jpeg 	
237 	Across the Way 	Robert-Grant 	kids 	134 	92 	this book talks about kids by Robert-Grant 	1342 	images/book/kids/67.jpeg 	
238 	Acrostic 	James-Avis-Bartley 	kids 	148 	126 	this is a good book on kids by James-Avis-Bartley 	1455 	images/book/kids/60.jpeg 	
239 	Acrostic Against Acrostics, An 	Charles-Lamb 	science 	138 	125 	this book talks about science by Charles-Lamb 	1245 	images/book/science/57.jpeg 	
240 	Acrostic [Ah! What Is This Life?], An 	Mary Ann-H. T.-Bigelow 	science 	184 	138 	there are breathtaking descriptions of science by Mary Ann-H. T.-Bigelow 	1399 	images/book/science/40.jpeg 	
241 	Acrostic [Cannot Happiness Perfect Be Found On This Earth?], An 	Mary Ann-H. T.-Bigelow 	biography 	116 	95 	this is a good book on biography by Mary Ann-H. T.-Bigelow 	1458 	images/book/biography/22.jpeg 	
242 	Acrostic [Even Now I Seem To See Thee] 	Mary Ann-H. T.-Bigelow 	biography 	151 	103 	this book talks about biography by Mary Ann-H. T.-Bigelow 	1360 	images/book/biography/30.jpeg 	
243 	Acrostic [For thee, my son, a mothers earnest prayer] 	Mary Ann-H. T.-Bigelow 	fiction 	147 	99 	this book talks about fiction by Mary Ann-H. T.-Bigelow 	1899 	images/book/fiction/40.jpeg 	
244 	Acrostic [Merry, merry little child], An 	Mary Ann-H. T.-Bigelow 	biography 	103 	87 	this book talks about biography by Mary Ann-H. T.-Bigelow 	1424 	images/book/biography/44.jpeg 	
245 	Acrostic, To A Lady Who Desired Me To Write Her Epitaph 	Charles-Lamb 	science 	140 	134 	this is a masterpiece on science by Charles-Lamb 	1356 	images/book/science/47.jpeg 	
246 	Acrostics: I.----To Mr. J. P----N, In The State Of Missouri, 1841 	Thomas-Cowherd 	health 	102 	92 	this is a good book on health by Thomas-Cowherd 	1264 	images/book/health/32.jpeg 	
247 	Acrostics: II. To My Eldest Son, In Severe Sickness 	Thomas-Cowherd 	health 	104 	93 	this is a masterpiece on health by Thomas-Cowherd 	1006 	images/book/health/160.jpeg 	
248 	Acrostics: III. A Tribute To The Memory Of John Dent 	Thomas-Cowherd 	kids 	148 	102 	this book talks about kids by Thomas-Cowherd 	1506 	images/book/kids/33.jpeg 	
249 	Act of Kindness, An 	Dean-S.-Fansler 	fiction 	146 	105 	there are breathtaking descriptions of fiction by Dean-S.-Fansler 	1602 	images/book/fiction/12.jpeg 	
250 	Act V 	Thomas-Bailey-Aldrich 	health 	173 	127 	there are breathtaking descriptions of health by Thomas-Bailey-Aldrich 	1470 	images/book/health/45.jpeg 	
251 	Actaeon 	Frederich-Schiller 	kids 	127 	127 	there are breathtaking descriptions of kids by Frederich-Schiller 	1834 	images/book/kids/5.jpeg 	
252 	Actaeon 	Charles-G. D.-Roberts 	health 	111 	100 	this book talks about health by Charles-G. D.-Roberts 	1639 	images/book/health/101.jpeg 	
253 	Actaeon 	Alfred-Noyes 	kids 	154 	149 	this book talks about kids by Alfred-Noyes 	1796 	images/book/kids/6.jpeg 	
254 	Actea 	Rennell-Rodd 	fiction 	179 	138 	this is a masterpiece on fiction by Rennell-Rodd 	1020 	images/book/fiction/6.jpeg 	
255 	Acting For The Best 	Edith-Nesbit 	fiction 	163 	123 	there are breathtaking descriptions of fiction by Edith-Nesbit 	1680 	images/book/fiction/59.jpeg 	
256 	Action 	Ella-Wheeler-Wilcox 	fiction 	128 	83 	this is a masterpiece on fiction by Ella-Wheeler-Wilcox 	1124 	images/book/fiction/0.jpeg 	
257 	Active Service 	Stephen-Crane 	health 	199 	188 	this is a good book on health by Stephen-Crane 	1612 	images/book/health/21.jpeg 	
258 	Active Settlement, An 	Falconbridge 	kids 	121 	72 	this is a good book on kids by Falconbridge 	1251 	images/book/kids/51.jpeg 	
259 	Actor, An 	Ambrose-Bierce 	science 	143 	125 	this book talks about science by Ambrose-Bierce 	1456 	images/book/science/11.jpeg 	
260 	Actor, The 	A.-A.-Milne 	health 	175 	135 	there are breathtaking descriptions of health by A.-A.-Milne 	1020 	images/book/health/145.jpeg 	
261 	Actor Manager, The 	Harry-Graham 	kids 	127 	90 	this is a good book on kids by Harry-Graham 	1297 	images/book/kids/5.jpeg 	
262 	Actors End, An 	Anton-Chekhov 	health 	102 	83 	this is a masterpiece on health by Anton-Chekhov 	1236 	images/book/health/5.jpeg 	
263 	Actors 	Augustine-Birrell 	biography 	129 	100 	this is a masterpiece on biography by Augustine-Birrell 	1128 	images/book/biography/36.jpeg 	
264 	Actors All 	James-Branch-Cabell 	science 	101 	94 	this is a good book on science by James-Branch-Cabell 	1080 	images/book/science/13.jpeg 	
265 	Ad Aquilam 	Cotton-Noe 	kids 	104 	98 	this book talks about kids by Cotton-Noe 	1498 	images/book/kids/40.jpeg 	
266 	Ad Astra Per Otium 	John-Kendrick-Bangs 	fiction 	121 	74 	this is a good book on fiction by John-Kendrick-Bangs 	1549 	images/book/fiction/25.jpeg 	
267 	Ad Cattonum 	Ambrose-Bierce 	fiction 	126 	104 	this is a good book on fiction by Ambrose-Bierce 	1029 	images/book/fiction/68.jpeg 	
268 	Ad Catullum 	Algernon-Charles-Swinburne 	kids 	115 	107 	this is a good book on kids by Algernon-Charles-Swinburne 	1787 	images/book/kids/7.jpeg 	
269 	Ad Cimmerios 	Richard-Le Gallienne 	science 	113 	79 	this book talks about science by Richard-Le Gallienne 	1637 	images/book/science/42.jpeg 	
270 	Ad Domnulam Suam 	Ernest-Dowson 	science 	165 	125 	there are breathtaking descriptions of science by Ernest-Dowson 	1105 	images/book/science/58.jpeg 	
271 	Ad Echum 	Henry-Vaughan 	health 	172 	128 	there are breathtaking descriptions of health by Henry-Vaughan 	1018 	images/book/health/29.jpeg 	
272 	Ad Episcopi Collegium 	Frank-Oliver-Call 	kids 	157 	125 	this book talks about kids by Frank-Oliver-Call 	1793 	images/book/kids/36.jpeg 	
273 	Ad Finem 	Theodosia-Garrison 	kids 	183 	177 	there are breathtaking descriptions of kids by Theodosia-Garrison 	1423 	images/book/kids/36.jpeg 	
274 	Ad Finem 	Ella-Wheeler-Wilcox 	fiction 	158 	133 	there are breathtaking descriptions of fiction by Ella-Wheeler-Wilcox 	1507 	images/book/fiction/0.jpeg 	
275 	Ad Finem 	John-Oxenham 	kids 	165 	157 	this book talks about kids by John-Oxenham 	1928 	images/book/kids/15.jpeg 	
276 	Ad Fluvium Iscam 	Henry-Vaughan 	science 	139 	100 	there are breathtaking descriptions of science by Henry-Vaughan 	1488 	images/book/science/39.jpeg 	
277 	Ad Infinitum 	William-Carlos-Williams 	kids 	176 	143 	this is a masterpiece on kids by William-Carlos-Williams 	1469 	images/book/kids/27.jpeg 	
278 	Ad Magistrum Ludi 	Robert-Louis-Stevenson 	science 	106 	69 	this is a good book on science by Robert-Louis-Stevenson 	1975 	images/book/science/9.jpeg 	
279 	Ad Manus Puellae 	Ernest-Dowson 	science 	155 	131 	this is a masterpiece on science by Ernest-Dowson 	1078 	images/book/science/4.jpeg 	
280 	Ad Martialem 	Robert-Louis-Stevenson 	fiction 	136 	114 	this is a masterpiece on fiction by Robert-Louis-Stevenson 	1900 	images/book/fiction/48.jpeg 	
281 	Ad Matrem Dolorosam 	Henry-Newbolt 	kids 	121 	104 	this is a masterpiece on kids by Henry-Newbolt 	1390 	images/book/kids/85.jpeg 	
282 	Ad Ministram 	William-Makepeace-Thackeray 	science 	162 	157 	there are breathtaking descriptions of science by William-Makepeace-Thackeray 	1425 	images/book/science/42.jpeg 	
283 	Ad Moodium 	Ambrose-Bierce 	kids 	126 	122 	this is a good book on kids by Ambrose-Bierce 	1192 	images/book/kids/91.jpeg 	
284 	Ad Nepotem 	Robert-Louis-Stevenson 	science 	175 	140 	this is a good book on science by Robert-Louis-Stevenson 	1350 	images/book/science/13.jpeg 	
285 	Ad Olum 	Robert-Louis-Stevenson 	kids 	174 	158 	this book talks about kids by Robert-Louis-Stevenson 	1901 	images/book/kids/100.jpeg 	
286 	Ad Piscatorem 	Robert-Louis-Stevenson 	health 	163 	133 	this is a masterpiece on health by Robert-Louis-Stevenson 	1367 	images/book/health/31.jpeg 	
287 	Ad Quintilianum 	Robert-Louis-Stevenson 	biography 	171 	155 	this book talks about biography by Robert-Louis-Stevenson 	1662 	images/book/biography/17.jpeg 	
288 	Ad Rosam 	Austin-Dobson 	kids 	121 	121 	this is a good book on kids by Austin-Dobson 	1204 	images/book/kids/92.jpeg 	
289 	Ad Se Ipsum 	Robert-Louis-Stevenson 	health 	161 	125 	there are breathtaking descriptions of health by Robert-Louis-Stevenson 	1128 	images/book/health/15.jpeg 	
290 	Ad Vilmum Axiologum 	Samuel-Taylor-Coleridge 	biography 	156 	113 	there are breathtaking descriptions of biography by Samuel-Taylor-Coleridge 	1097 	images/book/biography/2.jpeg 	
291 	Adair Welcker, Poet 	Ambrose-Bierce 	science 	131 	110 	there are breathtaking descriptions of science by Ambrose-Bierce 	1476 	images/book/science/15.jpeg 	
292 	Adam 	Montague-Rhodes-James 	biography 	118 	118 	this is a masterpiece on biography by Montague-Rhodes-James 	1343 	images/book/biography/28.jpeg 	
293 	Adam 	Frank-Sidgwick 	fiction 	117 	73 	this book talks about fiction by Frank-Sidgwick 	1052 	images/book/fiction/77.jpeg 	
